,Unnamed: 0,text,ans,translated
943,943,"    10. Из 48 метров ткани сшили 8 одинаковых женских калмыцких платьев, а из 28 м",неизвестно," 8 identical Kalmyk dresses were sewn from 48 meters of fabric, and from 28 meters "
944,944,"    11. Альмина раскладывала книги в библиотеке. После того, как она на 7 полок поставила по 5 книг, осталось еще 27 книг. Сколько всего книг надо разложить Альмине?",литература," After she put 5 books on 7 shelves, 27 more books remained. How many books does Almine need to spread?"
945,945,    12. Для украшения кибитки у Иляны было 26 м тесьмы. Несколько метров она израсходовала на отделку 4 одинаковых орнаментов. После этого у нее осталось 14 м тесьмы. Сколько тесьмы ушло на отделку каждого орнамента?,литература,"To decorate the wagon, Ilyana had 26 m of braid. She spent several meters on finishing 4 identical ornaments. After that, she had 14 m of braid left. How much braid did it take to finish each ornament? "
946,946,    13. Из четырех классов на соревнования по метанию аркана отправили по 7 человек. Награды получили 9 человек. Сколько человек не получили награды?,спорт," Of the four classes, 7 people were sent to the lasso throwing competition. The awards were received by 9 people. How many people did not receive the award? "
947,947,    14. Мама надоила молока и разлила его в 6 трехлитровых банок и одну пятилитровую банку. Сколько всего литров молока надоила мама?,спорт, Mom milked the milk and poured it into 6 three-liter cans and one five-liter can. How many liters of milk did mom milk in total?
948,948,    15. На парад ко Дню победы в Элисте мама купила 9 розовых гвоздик по 7 рублей и 7 красных гвоздик. За все цветы заплатили 126 рублей. Сколько стоила одна красная гвоздика?,литература,"For the Victory Day parade in Elista, my mother bought 9 pink carnations for 7 rubles and 7 red carnations. They paid 126 rubles for all the flowers. How much was one red carnation worth? "
949,949,    16. К празднику Цаган Сар мама купила 3 кг шоколадных конфет по 9 рублей и 4 кг карамелек. Всего она потратила 51 рубль. Сколько стоил 1 кг карамельных конфет?,литература," For the Tsagan Sar holiday, my mother bought 3 kg of chocolates for 9 rubles and 4 kg of caramels. In total, she spent 51 rubles. How much did 1 kg of caramel candies cost? "
950,950,"    17. Папе 35 лет, маме 32 года, а их сыну 7 лет. К празднику Зул мама будет проводить обряд продления жизни, делая каждому пучки из соломинок, прибавляя по 1 соломинке. Сколько всего соломинок потребуется маме? Во сколько раз папа старше сына?",неизвестно," Dad is 35, mom is 32, and their son is 7. For the Zul holiday, mom will conduct a life-extension ritual, making bundles of straws for each, adding 1 straw each. How many straws does Mom need in total? How many times is dad older than son?"
951,951,    18. Периметр квадратной игровой площадки равен 32 м. Чему равна его сторона? Чему равна площадь этой площадки?,неизвестно,The perimeter of a square playing area is 32 m. What is its side? What is the area of ​​this site? 
952,952,"    19. Во время стригальной кампании папа постриг 9 овец, а его взрослый сын – в 2 раза больше. Сколько всего овец постригли отец с сыном?",животные," During the shearing campaign, dad sheared 9 sheep, and his adult son twice as many. How many sheep were sheared by a father and son? "
953,953,"    20. Масса сазана, обитающего в Каспийском море, может достигать 12 кг. А масса карася из Чограйского водохранилища – в 6 раз меньше. Чему будет равна масса сазана и карася вместе?",животные, The mass of the carp living in the Caspian Sea can reach 12 kg. And the mass of crucian carp from the Chograi reservoir is 6 times less. What will be the mass of carp and crucian carp together?
954,954,"        1. Калмыцко-русский словарь / под ред. Б.Д. Муниева. Элиста, 1977.",литература,"Kalmyk-Russian dictionary / ed. B.D. Munieva. Elista, 1977. "
955,955,"        2. Петерсон Л.Г. Математика: учебник для 2 класса. Москва, 2018.",литература," Peterson L.G. Mathematics: a textbook for grade 2. Moscow, 2018. "
956,956,"        3. Узорова О.В., Нефедова Е.А. 2500 задач по математике. Москва, 1998.",литература," Uzorova O. V., Nefedova E. A. 2,500 math problems. Moscow, 1998."
957,957,"        1.1. Масса дыни 3 кг, а арбуза 6 кг. На сколько килограммов арбуз тяжелее дыни?",животные,"The melon weighs 3 kg, and the watermelon is 6 kg. How many kilograms of watermelon is heavier than a melon? "
958,958,"        1.2. На одной тарелке 8 пончиков, а на другой на 3 пончика меньше. Сколько всего пончиков на двух тарелках?",литература, There are 8 donuts on one plate and 3 fewer donuts on the other. How many donuts are there on two plates? 
959,959,        1.3. В журнале «Весёлые картинки» Вера прочитала 8 загадок. Она уже отгадала 5. Сколько загадок осталось отгадать Вере?,литература, Vera read 8 riddles in the Vesyolye Kartinki magazine. She has already guessed 5. How many riddles are left for Vera to guess?
960,960,"        1.4. В первом аквариуме 3 золотые рыбки, а во втором на 3 рыбки больше. Сколько золотых рыбок во втором аквариуме? Сколько рыбок в двух аквариумах?",животные,"In the first aquarium there are 3 goldfish, and in the second there are 3 more fish. How many goldfish are there in the second aquarium? How many fish are there in the two aquariums? "
961,961,"        1.5. За обедом Сладкоежкин съел 4 клубничных пирога, а за ужином – 5 земляничных. Сколько всего сладких пирогов съел за обедом Сладкоежкин?",литература, Sladkoezhkin ate 4 strawberry pies at lunch and 5 strawberry pies at dinner. How many sweet pies did Sladkoezhkin eat at lunch? 
962,962,        1.6. В бочонке водяного 9 зелёных лягушек. После обеда их количество уменьшилось на 4. Сколько теперь зелёных лягушек в бочонке?,животные," There are 9 green frogs in a water keg. After lunch, their number decreased by 4. How many green frogs are in the barrel now?"
963,963,"        1.7. У Ани 10 руб., а у Оли на 2 руб. меньше. Сколько рублей у Оли?",неизвестно,"Anya has 10 rubles, and Olya has 2 rubles. smaller. How many rubles does Olya have? "
964,964,"        1.8. Сестре 7 лет, а брату 10 лет. На сколько лет брат старше сестры?",неизвестно, My sister is 7 years old and my brother is 10 years old. How old is a brother older than a sister? 
965,965,"        1.9. На соревнованиях по лёгкой атлетике спортсмены завоевали 4 золотые медали, а серебряных – на 2 больше. Сколько всего медалей завоевали спортсмены?",спорт, Athletes won 4 gold medals in athletics and 2 more silver medals. How many medals have athletes won?
966,966,        1.10. Учитель физкультуры Приседайкин купил для школы 6 больших мячей и 7 маленьких. Сколько всего мячей купил учитель для школы?,спорт,Physical education teacher Prisedaykin bought 6 big balls and 7 small ones for the school. How many balls did the teacher buy for the school? 
967,967,        1.11. В магазине было 12 плееров. За день продали 6 плееров. Сколько плееров осталось в магазине?,музыка, There were 12 players in the store. We sold 6 players during the day. How many players are left in the store? 
968,968,"        1.12. В кружке «Умелые руки» сначала было 10 человек, а к концу года стало на 6 человек больше. Сколько человек стало ходить в кружок в конце учебного года?",литература," At first there were 10 people in the “Skillful Hands” circle, and by the end of the year there were 6 more people. How many people started going to the circle at the end of the school year?"
969,969,"        1.13. На празднике выступили ансамбль из 4 бабушек-хохотушек и хор дедушек-всеведушек. В хоре было на 10 человек больше, чем в ансамбле. Сколько человек было в хоре?",музыка,An ensemble of 4 laughing grandmothers and a choir of all-knowing grandfathers performed at the celebration. There were 10 more people in the choir than in the ensemble. How many people were in the choir? 
970,970,"        1.14. Музыкант Гусля для своего оркестра купил 4 гитары, 7 балалаек и баяны. Баянов купил на 8 меньше, чем струнных инструментов. Сколько баянов купил Гусля?",музыка," Musician Gusl bought 4 guitars, 7 balalaikas and button accordions for his orchestra. Bayanov bought 8 less stringed instruments. How many accordions did Gusl buy? "
971,971,"        1.15. Сырок стоит 3 руб., а булочка на 4 руб. дороже. Саша и Наташа купили по 1 булочке. Сколько рублей стоит их покупка?",неизвестно," Cheesecake costs 3 rubles, and a bun costs 4 rubles. expensive. Sasha and Natasha bought 1 bun each. How much does it cost to buy them?"
972,972,        1.16. В цирке выступали 4 большие собаки и столько же маленьких. Сколько всего собак выступало в цирке?,животные,4 large dogs and as many small ones performed in the circus. How many dogs were there in the circus? 
973,973,"        1.17. У любознательного Читайкина в библиотеке на первой полке 11 книг, а на второй на 2 книги больше. Сколько книг на второй полке?",литература," Inquisitive Chitaikin has 11 books in the library on the first shelf, and 2 more books on the second. How many books are on the second shelf? "
974,974,"        1.18. В букете 5 розовых гладиолусов и по 3 гладиолуса жёлтого и красного цвета. На сколько жёлтых и красных гладиолусов больше, чем розовых?",неизвестно, The bouquet contains 5 pink gladioli and 3 yellow and red gladioli. How many yellow and red gladioli are more than pink?
975,975,"        1.19. У кошки Мурки родилось 3 чёрных котёнка, что на 2 больше, чем рыжих. Сколько рыжих котят у кошки Мурки?",животные,"The cat Murka gave birth to 3 black kittens, which is 2 more than red ones. How many ginger kittens does Murka's cat have? "
976,976,        1.20. В микроавтобусе ехали 7 человек. Вышли 5 человек. Сколько человек осталось в микроавтобусе?,неизвестно, There were 7 people in the minibus. 5 people came out. How many people are left in the minibus? 
977,977,"        1.21. Вике 8 лет, а Карине 12 лет. На сколько лет Карина старше Вики?",неизвестно, Vika is 8 years old and Karina is 12 years old. How old is Karina older than Vicki?
978,978,"        1.22. Во дворе стояло 16 автомашин: грузовые и легковые. Сколько грузовых автомашин стояло во дворе, если легковых 9?",неизвестно,There were 16 cars in the yard: trucks and cars. How many trucks were there in the yard if there were 9 cars? 
979,979,"        1.23. Маша нашла 16 лисичек и 2 подосиновика. На сколько меньше нашла Маша подосиновиков, чем лисичек?",животные, Masha found 16 chanterelles and 2 boletuses. How much less did Masha find aspen mushrooms than chanterelles? 
980,980,        1.24. У Карабаса-Барабаса 12 красных кафтанов и столько же синих. Сколько всего кафтанов у Карабаса-Барабаса?,литература, Karabas-Barabas has 12 red caftans and the same number of blue ones. How many caftans does Karabas-Barabas have?
981,981,"        1.25. Когда Снегурочке подарили 6 снежинок, у неё их стало 17. Сколько снежинок было у Снегурочки?",литература,"When Snegurochka was presented with 6 snowflakes, she had 17. How many snowflakes did Snegurochka have? "
982,982,"        1.26. У Ани было 4 яблока. Девочке дали ещё несколько яблок, и их стало 10. Сколько яблок дали Ане?",неизвестно," Anya had 4 apples. The girl was given a few more apples, and there were 10. How many apples were given to Anya? "
983,983,"        1.27. У пчёлки 6 ног, а у рака на 4 больше. Сколько ног у рака? (Составьте задачи, обратные данной. Запишите их решение.)",животные," A bee has 6 legs, and a crayfish has 4 more. How many legs does cancer have? (Make up the inverse problems of the given one. Write down their solution.)"
984,984,"        1.28. На круглосуточной стоянке было 19 супермашин. Когда несколько уехало, их осталось 6. Сколько супермашин уехало?",неизвестно,"There were 19 supercars in the 24-hour parking lot. When a few left, there were 6 of them left. How many supercars left? "
985,985,"        1.29. У Лентяйкина 3 тетради в клетку, что на 5 меньше, чем в линейку. Сколько тетрадей в линейку у Лентяйкина? Сколько всего у него тетрадей?",литература," Lentyaykin has 3 squared notebooks, which is 5 less than a ruler. How many notebooks does Lentyaykin have in a line? How many notebooks does he have in total? "
986,986,"        1.30. В вазе 6 роз, что на 4 больше, чем гвоздик. Сколько гвоздик в вазе?",неизвестно," There are 6 roses in a vase, which is 4 more than carnations. How many carnations are there in a vase?"
987,987,"        1.31. У Поночки 20 зайчиков и мишек. Сколько зайчиков у Поночки, если мишек 10? (Составьте задачи, обратные данной. Запишите их решение.)",литература,Ponochka has 20 bunnies and bears. How many bunnies does Ponochka have if there are 10 bears? (Make the inverse problems of the given one. Write down their solution.) 
988,988,"        1.32. У доктора Айболита 15 помощников, а у Бармалея на 12 помощников меньше. Сколько помощников у Бармалея?",литература," Dr. Aibolit has 15 assistants, and Barmaley has 12 fewer assistants. How many assistants does Barmaley have? "
989,989,"        1.33. Кролик посадил 5 грядок моркови, капусты – на 4 грядки больше, а редиски – на 2 грядки меньше. Сколько всего грядок посадил Кролик?",животные," Rabbit planted 5 beds of carrots, cabbage - 4 more beds, and radishes - 2 fewer beds. How many beds has Rabbit planted in total?"
990,990,"        1.34. На новоселье жители теремка купили 8 зелёных шаров, а красных – на 3 больше. Сколько всего шаров купили на новоселье? (Составьте задачи, обратные данной. Запишите их решение.)",литература,"For housewarming, the residents of the house bought 8 green balls, and red ones - 3 more. How many balloons did you buy for housewarming? (Make the inverse problems of the given one. Write down their solution.) "
991,991,"        1.35. Бабушка дала 4 ватрушки внучке и столько же внуку. Сколько ватрушек испекла бабушка, если у неё их осталось 5?",неизвестно, The grandmother gave 4 cheesecakes to her granddaughter and the same amount to her grandson. How many cheesecakes did grandmother bake if she has 5 of them left? 
992,992,"        1.36. За лето Чебурашка научился читать и прочитал 14 рассказов и сказок. На сколько больше Чебурашка прочитал рассказов, если он прочитал 6 сказок?",литература," Over the summer, Cheburashka learned to read and read 14 stories and fairy tales. How many more stories did Cheburashka read if he read 6 fairy tales?"
993,993,"        1.37. На аэродроме было 8 самолётов, из них 2 самолёта поднялись в воздух. Сколько самолётов осталось на аэродроме?  (Составьте задачи, обратные данной. Запишите их решение.)",неизвестно,"There were 8 aircraft at the airfield, of which 2 aircraft took off. How many aircraft are left at the airport? (Make the inverse of this problem. Write down their solution.) "
994,994,"        1.38. В вазе у сороконожки лежало 12 фруктов. Утром сороконожка съела 3 яблока, а вечером – 4 груши. Сколько фруктов осталось в вазе?",животные," There were 12 fruits in a centipede vase. In the morning, the centipede ate 3 apples, and in the evening - 4 pears. How many fruits are left in the vase? "
995,995,"        1.39. Герою сказочной повести Астрид Линдгрен – Малышу 8 лет, а его брату Боссе 15 лет. На сколько лет Боссе старше Малыша?",литература," The hero of the fairy tale by Astrid Lindgren is 8 years old, and his brother Boss is 15 years old. How old is Bossa older than Kid?"
996,996,"        1.40. В депо стояло 15 трамваев. Сколько исправных трамваев выехало на линию, если 6 неисправных трамваев осталось в депо?",неизвестно,There were 15 trams in the depot. How many serviceable trams went to the line if 6 damaged trams remained in the depot? 
997,997,"        1.41. Мама нашла 16 белых грибов, а папа – 12 груздей. На сколько меньше грибов нашёл папа, чем мама?",животные," Mom found 16 porcini mushrooms, and dad found 12 mushrooms. How many fewer mushrooms did dad find than mom? "
998,998,"        1.42. Когда Мойдодыр подарил 5 мочалок, у него их осталось 3. Сколько мочалок было у Мойдодыра в запасе?",литература," When Moidodyr presented 5 washcloths, he had them left 3. How many washcloths did Moidodyr have in stock?"
999,999,"        1.43. На берёзе сидели 13 ворон. Прилетели ещё 2. Сколько ворон стало на берёзе? (Составьте задачи, обратные данной. Запишите их решение.)",животные,13 crows were sitting on a birch. 2. Another 2 arrived. How many crows were there on the birch? (Make the inverse problems of the given one. Write down their solution.) 
1000,1000,"        1.44. У причала было 9 теплоходов. Когда несколько отплыло, их осталось 6. Сколько теплоходов отплыло? (Составьте задачи, обратные данной. Запишите их решение.)",неизвестно," There were 9 motor ships at the pier. When a few sailed, there were 6 of them left. How many motor ships sailed? (Make the inverse problems. Write down their solution.) "
1001,1001,        1.45. Пончик съел 12 плюшек утром и 7 плюшек вечером. Сколько всего плюшек съел Пончик?,литература, Donut ate 12 buns in the morning and 7 buns in the evening. How many buns did Donut eat?
1002,1002,        1.46. Карлсон съел 14 кусков торта с чаем и 5 кусков без чая. Сколько всего кусков торта съел Карлсон?,литература,Carlson ate 14 pieces of cake with tea and 5 pieces without tea. How many pieces of cake did Carlson eat? 
1003,1003,"        1.47. На двух полках 20 книг. На верхней полке на 6 книг больше, чем на нижней. Сколько книг было на каждой полке?",литература, There are 20 books on two shelves. The top shelf has 6 more books than the bottom one. How many books were on each shelf? 
1004,1004,"        1.48. Сестре 5 лет, брат на 4 года старше. Сколько лет брату?",неизвестно," Sister is 5 years old, brother is 4 years older. How old is your brother?"
1005,1005,"        1.49. У Вовы 10 кроликов, а у Саши 8. Сколько кроликов у Вовы и у Саши вместе?",животные,"Vova has 10 rabbits, and Sasha has 8. How many rabbits do Vova and Sasha have together? "
1006,1006,"        1.50. От куска ткани длиной 24 м отрезали сначала 6 м, а потом ещё 4 м. Сколько метров ткани осталось в куске?",неизвестно," First 6 m was cut from a piece of fabric 24 m long, and then another 4 m. How many meters of fabric were left in the piece? "
1007,1007,"        1.51. На клумбе расцвело 7 роз, лилий – на 5 больше, чем роз,  гладиолусов – на 6 меньше, чем лилий. Сколько расцвело гладиолусов?",неизвестно," 7 roses bloomed on the flowerbed, lilies - 5 more than roses, gladioli - 6 less than lilies. How many gladioli have bloomed?"
1008,1008,"        1.52. Толя подарил брату 3 марки, а сестре – 4 марки. Сколько всего марок подарил Толя брату и сестре?",неизвестно,"Tolya gave his brother 3 marks, and his sister - 4 marks. How many stamps did Tolya give to his brother and sister? "
1009,1009,"        1.53. В одном пенале 8 карандашей, а в другом на 3 карандаша больше. Сколько карандашей было в другом пенале?",неизвестно, One box contains 8 pencils and the other has 3 more pencils. How many pencils were in the other pencil case? 
1010,1010,"        1.54. На нижней полке стояло 3 машинки, а на верхней – столько же. Коля взял 2 машинки. Сколько машинок осталось на двух полках?",неизвестно," There were 3 cars on the bottom shelf, and the same on the top. Kolya took 2 cars. How many typewriters are left on the two shelves?"
1011,1011,"        1.55. У Лены было 6 тетрадей в линейку, а в клетку – на 3 тетради больше. Сколько всего тетрадей было у Лены?",неизвестно,"Lena had 6 notebooks in a line, and in a cage - 3 more notebooks. How many notebooks did Lena have? "
1012,1012,"2.1. а) Школьники посадили 20 кустов, а деревьев – на 6 меньше. Сколько деревьев посадили школьники?",животные, Schoolchildren planted 20 bushes and 6 fewer trees. How many trees have the students planted? 
1013,1013,"2.2. а) Нина вырезала из бумаги 6 флажков, а Слава – на 12 флажков больше. Сколько флажков вырезал Слава?",литература," Nina cut 6 flags out of paper, and Slava - 12 more flags. How many flags did Slava cut out?"
1014,1014,"2.3. а) На доске записано 9 примеров. Саша решил на 6 примеров меньше, чем записано на доске. Сколько примеров решил Саша?",неизвестно,There are 9 examples on the board. Sasha solved 6 examples less than what is written on the board. How many examples did Sasha solve? 
1015,1015,"2.4. а) Дети посадили около школы 6 клёнов, а лип – на 4 больше, чем клёнов. Сколько лип посадили дети около школы?",литература," The children planted 6 maples near the school, and 4 more lime trees than maples. How many linden trees did the children plant near the school? "
1016,1016,"2.5. а) На ветке сидели 4 воробья, а снегирей – на 8 больше. Сколько снегирей сидело на ветке?",животные," There were 4 sparrows on a branch, and 8 more bullfinches. How many bullfinches were on the branch?"
1017,1017,"2.6. а) На одной клумбе распустилось 8 роз, а на другой – на 4 розы больше. Сколько всего распустившихся роз на двух клумбах?",неизвестно,"8 roses blossomed on one flowerbed, and 4 more roses on the other. How many blossomed roses are there in two flower beds? "
1018,1018,"2.7. а) У Юли 11 грецких орехов, миндальных на два больше, а арахиса столько, сколько миндальных и грецких орехов вместе. Сколько орехов арахиса у Юли?",животные," Yulia has 11 walnuts, two more almonds, and as many peanuts as there are almonds and walnuts together. How many peanuts does Julia have? "
1019,1019,"2.8. а) К празднику купили 22 красных шарика, а зелёных – на 4 шарика больше. Сколько всего шариков купила к празднику?",неизвестно," We bought 22 red balloons for the holiday, and 4 more green balloons. How many balloons did you buy for the holiday?"
1020,1020,"2.9. а) Валя решила 17 примеров на сложение, а на вычитание – на 5 примеров меньше. Сколько всего примеров решила Валя?",неизвестно,"Valya solved 17 examples for addition, and 5 fewer for subtraction. How many examples did Valya solve? "
1021,1021,2.10. а) В маршрутном такси ехали 12 человек. На остановке вошли ещё 3 человека. Сколько пассажиров стало в маршрутном такси?,неизвестно," There were 12 people in the minibus. At the bus stop, 3 more people entered. How many passengers are in the minibus? "
1022,1022,"2.11. а) В кафе было 15 наборов стаканов, а фужеров – на 2 набора меньше. Сколько всего наборов посуды было в кафе?",неизвестно," There were 15 sets of glasses in the cafe, and 2 sets less wine glasses. How many sets of dishes were there in the cafe?"
1023,1023,"2.12. а) На лугу паслось 2 быка, а коров на 9 больше. Сколько животных паслось на лугу?",животные,"There were 2 bulls grazing in the meadow, and there were 9 more cows. How many animals were grazing in the meadow? "
1024,1024,"2.13. а) В ларёк привезли 19 ящиков с виноградом, а с киви – на 8 меньше. Сколько всего ящиков с фруктами привезли?",неизвестно," 19 boxes of grapes were brought to the stall, and 8 fewer boxes with kiwi. How many boxes of fruit have you brought? "
1025,1025,"2.14. а) Ребята сделали 11 скворечников. В школьном саду повесили на 6 скворечников меньше, чем сделали. Сколько скворечников ребята повесили в школьном саду?",животные," The guys made 11 birdhouses. In the school garden, they hung 6 fewer birdhouses than they did. How many birdhouses did the guys hang in the school garden?"
1026,1026,2.15. а) В троллейбусе ехало 19 человек. На остановке вышли 5 человек. Сколько человек осталось в троллейбусе?,неизвестно,There were 19 people in the trolleybus. 5 people got off at the bus stop. How many people are left on the trolleybus? 
1027,1027,"2.16. а) Марина купила 11 штук мармелада, а пастилы – на 2 штуки меньше. Сколько всего сладостей купила Марина?",неизвестно," Marina bought 11 pieces of fruit jelly, and 2 pieces less candy. How many sweets did Marina buy? "
1028,1028," 2.17. а) В пакете было 18 конфет. Съели на 3 конфеты меньше, чем было. Сколько конфет съели?",неизвестно, There were 18 candies in the package. We ate 3 candies less than it was. How many sweets did you eat?
1029,1029,"2.18. а) В коробке 12 шоколадных конфет, а карамелек на 7 меньше. Сколько карамелек в коробке?",неизвестно,"There are 12 chocolates in the box, and 7 fewer caramels. How many caramels are in the box? "
1030,1030,2.19. а) Ученику надо решить 8 задач. Он решил на 3 задачи больше. Сколько задач решил ученик?,неизвестно, The student has to solve 8 problems. He solved 3 more problems. How many problems did the student solve? 
1031,1031,"2.20. а) В гараже стояло 20 такси, грузовиков – на 15 меньше. Сколько всего машин стояло в гараже?",неизвестно," There were 20 taxis in the garage, 15 fewer trucks. How many cars were there in the garage?"
1032,1032,"2.21. а) В парке 20 осин, берёз на 5 больше, чем осин. Сколько берёз в парке?",животные,"There are 20 aspens in the park, 5 more birches than aspens. How many birches are there in the park? "
1033,1033,"2.22. а) Младенец Кузя плачет 5 ч в сутки и крепко спит на 10 ч больше, чем плачет. Сколько часов в сутки Кузя спит?",литература, Baby Kuzya cries 5 hours a day and sleeps 10 hours more than cries. How many hours a day does Kuzya sleep? 
1034,1034,"2.23. а) У Мумрика 15 хрямликов, а хрумликов на 5 меньше. Сколько хрумликов у Мумрика?",литература," Mumrik has 15 chryamliks, and 5 chryamliks less. How many chumliks does Mumrik have?"
1035,1035,"2.24. В первый день Стас прочитал 12 страниц, а во второй – на 4 страницы меньше. Сколько всего страниц прочитал Стас за два дня?",литература,"On the first day, Stas read 12 pages, and on the second - 4 pages less. How many pages did Stas read in two days? "
1036,1036,2.25. Слоны жуют 19 ч в сутки. Сколько часов в сутки слоны проводят без еды?,животные, Elephants chew 19 hours a day. How many hours a day do elephants spend without food? 
1037,1037,"2.26. а) В первый день от пристани отплыли 15 кораблей, а во второй – на 8 кораблей больше. Сколько кораблей отплыло во второй день?",неизвестно," On the first day, 15 ships sailed from the pier, and on the second - 8 more ships. How many ships sailed on the second day?"
1038,1038,"2.27. В волшебном саду 35 аленьких цветочков, а цветиков-семицветиков на 7 меньше. Сколько цветов в волшебном саду?",литература,"In the magic garden there are 35 scarlet flowers, and seven-flowered flowers are 7 fewer. How many flowers are there in the magic garden? "
1039,1039,"2.28. Билет в театр для взрослого стоит 48 руб., а для ребёнка – на 20 руб. дешевле. Сколько нужно заплатить денег в кассу, если в театр пойдут папа с сыном?",литература," A ticket to the theater for an adult costs 48 rubles, and for a child - 20 rubles. cheaper. How much money do you need to pay to the cashier if dad and son go to the theater? "
1040,1040,"2.29. а) Золотая осень раскрасила листья клёна: в красный цвет – 45 листьев, а в жёлтый – на 15 листьев больше. Сколько разноцветных листьев на клёне?",литература," Golden autumn has painted maple leaves: red - 45 leaves, and yellow - 15 more leaves. How many colorful leaves are there on a maple tree?"
1041,1041,"2.30. На учительском столе 26 тетрадей в клетку, а в линейку на 7 меньше. Сколько всего тетрадей на учительском столе?",неизвестно,"There are 26 squared notebooks on the teacher's table, and 7 fewer in a ruler. How many notebooks are there on the teacher's desk? "
1042,1042,"2.31. а) Ира собрала 23 еловые шишки, а сосновых – на 12 больше. Сколько всего шишек собрала Ира?",животные," Ira collected 23 spruce cones, and 12 more pine cones. How many cones did Ira collect? "
1043,1043,"2.32. а) Вера вымыла 8 чашек, а ложек – на 18 больше. Сколько ложек вымыла Вера?",неизвестно, Vera washed 8 cups and 18 more spoons. How many spoons did Vera wash?
1044,1044,"2.33. а) Серёжа прочитал 24 страницы до обеда, а после обеда – на 13 страниц больше. Сколько страниц Серёжа прочитал за день?",литература,"Seryozha read 24 pages before lunch, and in the afternoon - 13 more pages. How many pages did Sergei read in a day? "
1045,1045,"2.34. а) В буфете 15 тарелок, а блюдец на 7 меньше. Сколько блюдец в буфете?",неизвестно, There are 15 plates in the buffet and 7 fewer saucers. How many saucers are there in the buffet? 
1046,1046,"2.35. Утром на поляне раскрылось 24 цветка, а днём – на 15 цветков больше. Сколько всего цветков раскрылось на поляне?",животные," In the morning, 24 flowers opened in the clearing, and in the afternoon - 15 more flowers. How many flowers have opened in the meadow?"
1047,1047,"3.1. На столе кота Леопольда лежало 15 яблок. Утром мыши из вредности утащили у него 7 яблок, а вечером – ещё 5 яблок. Сколько яблок осталось лежать на столе у кота Леопольда?",литература,"There were 15 apples on the table of Leopold the cat. In the morning, out of harm, the mice stole 7 apples from him, and in the evening - 5 more apples. How many apples are left on the table for Leopold the cat? "
1048,1048,"3.2. Возле магазина стояло 25 машин. Вскоре уехало 10 машин, а к вечеру приехало 5. Сколько машин у магазина?",неизвестно," There were 25 cars parked near the store. Soon 10 cars left, and by evening they arrived. 5. How many cars does the store have? "
1049,1049,3.3. На верёвке сохло 8 выстиранных наволочек. Коза Люська стащила с верёвки и сжевала 6 наволочек. Сколько наволочек высохло на верёвке?,животные, 8 washed pillowcases were drying on the rope. Lyuska the goat pulled off the rope and chewed 6 pillowcases. How many pillowcases are dry on the string?
1050,1050,3.4. У Белоснежки было два куска ткани длиной 19 м и 10 м. Из 20 м ткани она сшила гномам жилетки. Сколько метров ткани осталось у Белоснежки?,литература,"Snow White had two pieces of fabric, 19 m and 10 m long. From 20 m of fabric she sewed vests for the dwarves. How many meters of fabric does Snow White have left? "
1051,1051,"3.5. У Лунтика в одной коробке было 16 мячей, а в другой – 30. Для игры с друзьями он взял 20 мячей. Сколько мячей осталось в этих коробках?",литература," Luntik had 16 balls in one box, and 30 in the other. He took 20 balls to play with his friends. How many balls are left in these boxes? "
1052,1052,3.6. На стройке работали 30 каменщиков и 17 маляров. На другую работу перевели 8 человек. Сколько человек осталось на стройке?,неизвестно, 30 bricklayers and 17 painters worked at the construction site. 8 people were transferred to another job. How many people are left at the construction site?
1053,1053,"3.7. В люстре горело 6 лампочек. После того как трёхлетняя Маша попала в люстру ботинком, осталось гореть 2 лампочки. Сколько лампочек погасло?",неизвестно,"There were 6 bulbs in the chandelier. After the three-year-old Masha got into the chandelier with a shoe, 2 lights remained on. How many bulbs have gone out? "
1054,1054,3.8. У Малыша было 50 руб. Он купил для Карлсона шоколадку за 18 руб. и баночку джема за 12 руб. Сколько рублей осталось у Малыша?,литература, The Kid had 50 rubles. He bought a chocolate bar for Carlson for 18 rubles. and a jar of jam for 12 rubles. How many rubles does the Kid have left? 
1055,1055,"3.9. В школу привезли 75 л молока. В первый день детям дали 35 л, а во второй – 20 л. Сколько литров молока осталось в школе?",неизвестно," 75 liters of milk was brought to the school. On the first day, the children were given 35 liters, and on the second - 20 liters. How many liters of milk are left in the school?"
1056,1056,"3.10. У Аладина было 27 бананов для обезьянки Абу. Он купил ещё 10 бананов, потому что 9 бананов Абу быстро съел. Сколько бананов осталось у Аладина?",литература,Aladin had 27 bananas for Abu the monkey. He bought 10 more bananas because Abu quickly ate 9 bananas. How many bananas did Aladin have left? 
1057,1057,3.11. У Винни-Пуха было 15 кг мёда. Он съел 8 кг. Сколько килограммов мёда осталось у Винни-Пуха?,литература, Winnie the Pooh had 15 kg of honey. He ate 8 kg. How many kilograms of honey does Winnie the Pooh have? 
1058,1058,"3.12. Фрекен Бок испекла 12 плюшек. Малыш съел 3 плюшки, а Карлсон – на 2 плюшки больше. Сколько плюшек осталось?",литература," Freken Bok baked 12 buns. The kid ate 3 buns, and Carlson - 2 more buns. How many buns are left?"
1059,1059,3.13. Портной должен был сшить 23 рубашки. Он уже сшил 5 рубашек. Сколько рубашек осталось сшить портному?,литература,The tailor had to sew 23 shirts. He has already made 5 shirts. How many shirts are left for the tailor to sew? 
