texts,labels
"25. Майкл Джордан как-то подарил официантке пяти долларовую фишку за то, что она принесла ему попить. Уэйн Гретцки тормознул ее, достал точно такую фишку, затем взял одну из многих сто долларовых фишек, лежащих перед Джорданом и передал девушке. Потом он подчеркнул: «Вот как мы оставляем чаевые в Вегасе!».",2
1) В игре «шашки» всего возможно 7 вариантов первого хода.,2
"2) Около тридцати процентов игроков НБА(NBA) имеют татуировки на своем теле (по Америке в среднем, татуировки имеют около четырех процентов граждан).",2
"3) В государстве Ватикан в футбольном первенстве играют такие команды как »Библиотека», «Телепочта», «Гвардейцы», «Сборная музеев», «Банк».",2
4) Некий повар из Элиды по имени Корэб стал первым в истории олимпийским чемпионом в 776 г до н.э.,2
5) 270 км/час составляет скорость мяча для гольфа сразу после удара,2
6) 22 клетки из 100 занимают корабли в хорошо известной игре «Морской бой».,2
"7) В 1958 году Джей Фостер было всего восемь лет, когда он выиграл национальный чемпионат Ямайки по настольному теннису.",2
"8) В состав гимнастики во время олимпиады 1896 года входили: прыжки с шестом, прыжки в длину, толкание ядра, лазанье по канату, и др.",2
9) 1680 часов (больше 70 дней) длилась самая длинная официально зафиксированная партия в игру «Монополия».,2
"10) Кегле для боулинга достаточно отклонения в 7,5 градусов для падения.",2
11) Интересный факт – самый популярный вид спорта в кино – это бокс.,2
"12) Майк Тайсон, легенда мирового бокса, провел 51 матч на профессиональном ринге. Из них 21 он закончил нокаутом в первом раунде . а это составляет 40,8%.",2
"13) 1,35 км/ч - такова самая медленная скорость в спорте. Эта скорость была зарегестрирована 12 августа 1889 года при перетягивании каната.",2
"14) Футболистам на заметку, любителям футбол юа тоже. Оказывается, футбольный мяч состоит из 32 панелек – двадцать белых шестиугольников и двенадцать черных пятиугольников .",2
"15) Удивительный факт, оказывается, В 1900-1920 гг. перетягивание каната было олимпийским видом спорта.",2
16) Как вид спорта Бокс был узаконен только в 1900 году.,2
"17) Сколько шахматных коней можно разместить на шахматной доске так, чтобы они не находились под боем друг у друга? Ответ: 32.",2
"18) 68 процентов профессиональных хоккеистов лишились на льду хотя бы по одного зуба – если верить исследованиям, проводимых Detroit Free Press.",2
"19) Оказывается, Шахматный термин «гамбит» произошел от итальянского выражения «dare il gambetto» – чтов переводе означает ничто иное, как «ставить подножку».",2
20) Порядка 1 500 000 000 часов в год тратят жители США на игру в тетрис.,2
Бокс был узаконен как вид спорта только в 1900 году.,2
"Единственная страна, участвовавшая во всех чемпионатах мира по футболу — Бразилия.",2
"Самым молодым хоккеистом в истории НХЛ, набравшим 50 или более голов и 100 или более очков за сезон и самым молодым игроком, признанным «Самым полезным игроком лиги» в возрасте 19 лет стал Уэйн Гретцки в сезоне 1979-80 годов .",2
Самый популярный вид спорта в кинематографе — бокс.,2
"В Древней Греции, родине Олимпийских игр, все участники ставили свои рекорды без одежды, обнажёнными.",2
"Вопреки известному заблуждению, в дзюдо не 10, а 12 данов. Правда, одиннадцатого дана не удостоился ни один человек, а двенадцатый был присужден только одному человеку — основателю дзюдо Дхигаро Кано.",2
В 1936 году в Берлине впервые была применена хоккейная вратарская маска японским вратарем Танаки Хоимой.,2
"Из 51 матча, проведенных Майком Тайсоном на профессиональном ринге, 21 он закончил нокаутом в первом раунде (40,8%).",2
"Масса мячика для игры в настольный теннис — 2,5 грамма.",2
Самый популярный тренажёр для дома — орбитрек.,2
"Фернандо Алонсо, гонщик «Формулы-1», сел за руль карта в три года.",2
"Победителям Кубка Стэнли вручается копия кубка, а оригинал хранится в Зале хоккейной славы в Торонто.",2
"После удара профессионального воллейболиста, мяч может лететь со скоростью до 130 км/час. А с помощью удара хоккеиста шайба может развить скорость до 160 километров в час.",2
Примерно 30 процентов игроков НБА имеют на своем теле татуировки.,2
Самый быстрый гол в НХЛ был забит уже на третьей секунде игры.,2
"Согласно исследованиям, проводивым Detroit Free Press, 68 процентов профессиональных хоккеистов потеряли на льду хотя бы по одному зубу.",2
Финальная игра Чемпионата Европы по футболу 1976 года была сотой игрой Франца Бэкинбауэра за команду ФРГ.,2
Физкультура и разумная диета — прямое спасение от ожирения.,2
"Нильс Бор, знаменитый физик, был вратарём сборной Дании.",2
"Для пожилых людей самыми полезными видами спорта являются теннис, бадминтон, плавание, велоспорт.",2
Самый быстрый голкипер — Джо Харт.,2
Активные спортивные занятия положительно влияют на сексуальное здоровье мужчин и женщин.,2
Больше всех матчей за сборную России по футболу провёл Виктор Онопко: 109 игр в период с 1992 по 2004 гг.,2
"Сборная Ватикана по футболу провела лишь один международный матч в своей истории — со сборной Монако, закончившийся ничьей со счётом 0:0.",2
"Чаще всех выигрывал Лигу Чемпионов, в том числе и Кубок чемпионов Реал (Мадрид) — 9 раз.",2
В первых десяти ходах в шахматах 170 000 000 000 000 000 000 000 000 путей для игры.,2
В 1936 году на открытии одного из турниров по настольному теннису поляк Алекс Энрлих и румын Панет Фаркаш разыгрывали один мяч в течение 2 часов 12 минут.,2
"Самый высокий баскетболист в мире — центровой Сун Минмин (Китай). Его рост — 236 см, вес — 152 кг.",2
"Чем больше мы двигаемся, тем лучше работает память.",2
"Спорт — лучшая профилактика депрессии, диабета и инсульта.",2
"Самый молодой спортсмен, который выиграл национальный чемпионат был житель Ямайки Джей Фостер. Это произошло в 1958 году. На тот момент ему было всего 8 лет.",2
1. В шашках возможно всего 7 вариантов первого хода.,2
2. В игре «Морской бой» корабли занимают 22 клетки из 100.,2
3. Самый популярный вид спорта в кинематографе — бокс.,2
4. Бокс был узаконен как вид спорта только в 1900 году.,2
"5. Примерно 30 процентов игроков НБА имеют на своем теле татуировки (в среднем по Америке, татуировки имеют 4 процента жителей).",2
6. В 1958 году Джей Фостер выиграл национальный чемпионат Ямайки по настольному теннису. На тот момент ему было всего 8 лет.,2
"7. Из 51 матча, проведенного Майком Тайсоном на профессиональном ринге, 21 он закончил нокаутом в первом раунде (40,8%).",2
"8. Сколько шахматных коней можно разместить на шахматной доске так, чтобы они не находились под боем друг у друга? Ответ: 32.",2
"9. В футбольном первенстве государства Ватикан играют такие команды, как «Телепочта», «Гвардейцы», «Банк», «Библиотека», «Сборная музеев».",2
"10. Во время Олимпиады 1896 года в состав гимнастики входили: прыжки в длину, прыжки с шестом, лазанье по канату, толкание ядра и др.",2
"11. Самая медленная скорость в спорте была зарегистрирована 12 августа 1889 года — 1,35 км/ч. Этим видом спорта было перетягивание каната.",2
"12. Согласно исследованиям, проводимым Detroit Free Press, 68 процентов профессиональных хоккеистов потеряли на льду хотя бы по одному зубу.",2
13. Первым в истории олимпийским чемпионом в 776 г. до н.э. стал некий повар из Элиды по имени Корэб.,2
14. Самая длинная зафиксированная партия в игру «Монополия» длилась 1680 часов (больше 70 дней).,2
15. Футбольный мяч состоит из 32 панелек — 12 черных пятиугольников и 20 белых шестиугольников.,2
16. Шахматный термин «гамбит» произошел от итальянского выражения «dare il gambetto» — «ставить подножку».,2
17. Сразу после удара скорость мяча для гольфа составляет 270 км/час.,2
"18. Кегле для боулинга для падения достаточно отклонения в 7,5 градуса.",2
19. В 1900 — 1920 гг. перетягивание каната было олимпийским видом спорта.,2
20. Американцы тратят порядка 1 500 000 000 часов в год на игру в тетрис.,2
"21. Спортивный термин хат-трик произошел от обычая в игре в крикет. Если игроку удавалось три раза успешно вбросить мяч, то его награждали новенькой шляпой (англ. шляпа — хат).",2
"22. Вопреки известному заблуждению, в дзюдо не 10, а 12 данов. Правда, одиннадцатого дана не удостоился ни один человек, а двенадцатый был присужден только одному человеку — основателю дзюдо Дхигаро Кано.",2
"23. Самым пожилым человеком, завоевавшим Олимпийскую медаль, был Оскар Сван, занявший второе место в соревнованиях по стрельбе на Олимпиаде 1920 года в Швеции. Тогда ему было 72 года.",2
"24. В шахматной партии, продолжающейся 40 ходов, возможны 1,5 на 10 в 128-й степени вариантов развития игры. Это превышает количество атомов в космическом пространстве.",2
"25. В 1477 году в Англии Эдуард IV запретил игру в крикет, так как она мешала тренировкам в стрельбе из лука.",2
26. Финальная игра Чемпионата Европы по футболу 1976 года была сотой игрой Франца Бэкинбауэра за команду ФРГ.,2
"27. Среди чемпионов во всех видах спорта возраст чемпионов по бильярду самый большой — в среднем 35,6 лет.",2
28. Впервые хоккейная вратарская маска была применена в 1936 году в Берлине японским вратарем Танаки Хоимой.,2
29. В 1936 году на открытии одного из турниров по настольному теннису поляк Алекс Энрлих и румын Панет Фаркаш разыгрывали один мяч в течение 2 часов 12 минут.,2
"30. У входа на центральный корт Уимблдона написаны строки Р. Киплинга: «…И если встретишься с Триумфом и несчастьем, сумеешь отнестись к обманам все равно…»",2
"31. Состав сборной США (!) на XXX шахматной олимпиаде в Маниле: Ирина Левитина, Елена Ахмыловская, Анна Ахшарумова, Эсфирь Эпштейн. Тренер — Александр Иванов.",2
"32. В схватке сумоистов побеждает тот, кто заставит противника коснуться пола любой частью тела — коленом, рукой, головой… или вынудит его выйти за пределы ринга.",2
"33. Британская беговая лошадь «Юморист», выигравшая не один приз на дерби 20-х годов, оказывается, вообще не должна была бегать. Вскрытие, произведенное после ее смерти, показало, что у нее было только одно легкое.",2
"34. В сезоне 1979-80 годов в возрасте 19 лет Уэйн Гретцки стал самым молодым хоккеистом в истории НХЛ, набравшим 50 или более голов и 100 или более очков за сезон, и самым молодым игроком, признанным «Самым полезным игроком лиги».",2
"35. В июне 1963 года в Британии, мяч, посланный с подачи английским теннисистом Майклом Сангстером, летел со скоростью почти 248 км/час. Это была самая мощная подача, когда-либо зафиксированная в мировом теннисе.",2
"36. В древней Греции если поединок кулачных боев затягивался, то с согласия обоих соперников судья назначал… климакс (!) — усиление. По жребию один из бойцов должен был, не прикрываясь, принять удар. Если выдерживал, то сам бил, и так далее до полной победы одного из соперников.",2
"37. Раньше карточная масть пики называлась лопатами, клушами и винами; масть червей — копытами; масть бубен — ботями и звонками, а треф — желудями.",2
"38. 24 июня 1989 года Шарунас Марчюленис стал первым советским баскетболистом, подписавшим контракт на 3 года с клубом НБА («Golden State Warriors»).",2
"39. Правила конных скачек гласят, что длина имени беговой лошади не должна превышать восемнадцати букв. Слишком длинные имена обременительны для записи.",2
"40. В уставе одного австралийского гольф-клуба записано, что если мяч попадет в кенгуру, то надлежит играть дальше, как если бы ничего не произошло.",2
41. Херлинг — это ирландский травяной хоккей.,2
"42. Длина бильярдного кия — 142,5 сантиметра.",2
43. Шашки старее шахмат.,2
44. Бейсбол возник в 1700 году в Англии.,2
"45. Футбольный стадион Уэмбли в Англии создан только для игр, тренировки на нем запрещены.",2
46. Бильярд занимает в США седьмое место среди всех видов спорта по распространенности.,2
47. После удара профессионального волейболиста мяч может лететь со скоростью до 130 км/час.,2
48. Существует 170 000 000 000 000 000 000 000 000 путей для игры в первых десяти ходах в шахматах.,2
"49. Средний возраст женщин, участвующих в летних олимпийских играх, 20 лет.",2
50. В хоккее с шайбой есть две вратарских школы — «баттерфляй» и «стэнд-ап».,2
51. Сумма чисел на противоположных сторонах игральной кости всегда равна 7.,2
52. До 1850 года мячики для гольфа изготовлялись из кожи и набивались перьями.,2
"53. Число позиций в игре го в 1076 раз больше, чем в шахматах.",2
"54. Масса мячика для игры в настольный теннис — 2,5 грамма.",2
55. Самый быстрый гол в НХЛ был забит уже на третьей секунде игры.,2
56. Только две страны в мире участвовали во всех Олимпийских играх.,2
57. Для решения головоломки «Кубик Рубика» требуется в среднем от 48 до 100 поворотов.,2
58. Число возможных комбинаций первых четырех ходов в шахматах равно 318 979 564 000.,2
"59. Бразилия — единственная страна, участвовавшая во всех чемпионатах мира по футболу.",2
60. Американцы тратят ежегодно порядка 630 миллионов долларов на мячики для гольфа.,2
1. Снежный барс носит хвост во рту. Таким образом он защищает нос от холода,0
"2. Взрослые суслики целуются больше, когда на них смотрят люди, а вот молодые особи, наоборот, становятся более агрессивными",0
"3. Полосы на шкуре тигра являются уникальными, как и отпечатки пальцев у людей",0
"20 фактов из жизни животных, о которых нам не рассказывали в школе",0
"4. Комары любят кусать людей, которые употребляли алкоголь. Связно это с тем, что насекомых очень привлекает запах октанола (вещество, относящиеся к классу жирных спиртов)",0
"5. В барсучьих норах есть специальная «комната», которая служит уборной",0
"6. Альбатрос может спать во время полета: одна половина мозга у него отдыхает, а вторая следит, чтобы он удерживался в воздухе",0
"7. Опоссумы прикидываются мертвыми, чтобы спастись от нападения хищника",0
"8. Натренированные голуби могут различить, где живопись Пикассо, а где Клода Моне. Эксперимент показал, что мозг птиц также обобщал информацию и находил отличия даже на картинах, которые голуби видели впервые",0
"9. Фламинго рождаются с серыми перьями. А розовыми они становятся от того, что питаются креветками",0
"10. Рог носорога состоит из кератина, который содержится в волосах и ногтях",0
11. За одну ночь крот способен вырыть туннель длиною 70 метров,0
12. Японские макаки играют в снежки для развлечения. А еще они обожают купаться в горячих источниках,0
"13. У выдр есть специальный кармашек, в котором они хранят камушек для открывания моллюсков",0
14. Вороны запоминают лица своих обидчиков и потом могут им мстить. Информацию птичий мозг хранит 5 лет,0
"15. Дельфины спят с одним открытым глазом, при этом одно полушарие мозга у них бодрствует",0
"16. Медведь гризли кусает с такой силой, что может раздавить шар для боулинга",0
"17. Коты не чувствуют сладкую еду, так как у них нет соответствующего вкусового рецептора",0
"18. Туканы сворачиваются в небольшой шарик, когда спят",0
19. Сердце креветки находится в голове,0
20. У некоторых котов и собак есть аллергия на людей. Чаще всего эту реакцию вызывает человеческая перхоть,0
"Гепарды настолько генетически схожи, что, по сути, являются клонами друг друга. Дело в том, что эти красивые кошки почти вымерли во время последнего ледникового периода, а те немногие, кому удалось выжить, продолжили род уже современного вида. Но из-за кровосмешения у гепардов возникают трудности с размножением, а большинство детенышей не доживает и до года.",0
"Африканская якана строит гнезда на воде, а очень длинные ноги и пальцы позволяют птице ходить по любой плавающей растительности, в том числе по кувшинкам.",0
"Буйволовых скворцов можно увидеть на больших травоядных: зебрах, бегемотах, жирафах, носорогах и т. д. Раньше ученые считали, что эта связь носит взаимовыгодный характер, но сейчас придерживаются мнения, что эти птицы больше паразиты, чем помощники. Скворцы питаются клещами, а также насекомыми, которые заводятся в ранах животных. Однако нередко птицы сами создают эти раны, расклевывая шкуру копытных. Но животным такое соседство не доставляет дискомфорта и они не стремятся прогнать этих птичек.",0
"Индийская гигантская белка отличается не только необычным окрасом, но и размерами: длина тела составляет 36 см, а хвост — 61 см. Живут такие белки в одиночку или парами, но никогда не забывают про личный комфорт: они строят несколько шарообразных гнезд на деревьях, используя их для разных целей — для сна, отдыха или для размножения.",0
"В качестве домашних питомцев тарантулы заводят лягушек. И у этих странных отношений есть свое объяснение: пауки страдают от мелких насекомых, которых привлекает запах падали (а в логове тарантула этот запах бывает часто). И для того чтобы защитить свою еду, паук подселяет к себе лягушку. Несмотря на то, что с этого момента он ограждает своего питомца от других хищников, иногда он может задуматься и случайно попробовать его съесть. Но на этот случай у лягушки есть токсичная слизь, которая отбивает аппетит.",0
"Собаки могут определять время путем запоминания режима дня хозяина. Но есть и еще один способ, который помогает обходиться вашему любимцу без часов, — запах. Животные следят за запахом хозяина и его исчезновением на протяжении всего дня. Например, когда вы только уходите на работу, концентрация вашего аромата в воздухе максимальная, но в течение дня он постепенно улетучивается. Собака запоминает, на какой стадии концентрации вы возвращаетесь домой, и начинает ждать вас в это время.",0
"Красноперый опах — единственная рыба, способная к терморегуляции. Температура тела опаха выше окружающей среды на 5 °. А еще это очень крупная рыба — до 2 м в длину и весом около 100 кг.",0
"Муравьиный меланерпес создает своеобразные кладовые — выдалбливает в стволах мертвых деревьев (в том числе на телефонных столбах или в деревянных домах) отдельное отверстие под каждый желудь. Чтобы оценить трудолюбие этой птички и ее запасливость, обратите внимание: в одной сосне было обнаружено около 60 тыс. спрятанных плодов.",0
"Большинство травоядных не различает цветов, и в их глазах оранжевый и зеленый идентичны друг другу, что только на руку (точнее на лапу) полосатому хищнику. Благодаря дальтонизму животных тигр может остаться незамеченным на зеленом фоне.",0
Альбатрос может спать прямо в полёте,0
"Мозг птицы альбатрос в полёте работает по очень интересному принципу – одна его половина спит, а вторая находится в бодрствующем состоянии и следит за безопасностью и состоянием полёта.",0
Хвост собаки способен рассказать о её настроении,0
"Наверное, многие знают, что по движению хвоста можно определить настроение питомца. Однако лишь недавно исследователи доказали такую закономерность: если пёс во время виляния наклоняет хвост вправо, значит, у него хорошее настроение и он всем доволен. А вот если хвост наклонён влево, значит питомец расстроен или чем-то взволнован.",0
"Самки собак кусаются чаще, чем самцы",0
"К такому выводу пришли исследователи, изучив статистические данные. Так, согласно им, самки собак кусают людей в 2 раза чаще, чем самцы. Чем это объясняется пока неизвестно. Так что лучше владельцам собак вовремя проводить вакцинацию животных во избежание каких-либо эксцессов.",0
Рога лосей очень чувствительны,0
"Мощные, развесистые рога лосей на самом деле очень чувствительны к малейшим прикосновениям. Так, лось способен почувствовать даже мушку, севшую ему на рога.",0
Предок полярных медведей – бурый медведь,0
"К такому неожиданному выводу пришли исследователи. Так, они отмечают, что во время последнего ледникового периода бурые и полярные медведи жили вместе где-то в районе нынешней Ирландии. После отступления льда полярные медведи снова стали создавать потомство только со своими белыми собратьями.",0
В Швейцарии запрещено держать дома одну морскую свинку,0
"Поскольку морская свинка считается социальным животным, нуждающимся в «общении», швейцарский закон запрещает держать дома одну особь – только пару. При этом, решение вопроса потомства и стерилизации животных остаётся на усмотрение владельца. Кстати, если одна из свинок умирает, хозяин обязан незамедлительно приобрести оставшейся особи друга. Вот такой вот круговорот морских свинок.",0
Коровы обладают тонкой душевной организацией,0
"Невероятно, но факт. Последние исследования доказывают, что коровы могут испытывать чувство унижения и расстраиваться, когда люди ругаются или смеются над ними. А вот забота и добрые слова, наоборот, поднимают бурёнкам настроение, что благоприятно сказывается на удое.",0
Вылизывание шерсти помогает котам снять стресс,0
"Кошки – большие чистюли, а потому постоянно вылизывают шерсть. Кстати, эта процедура не заменяет гигиеническую стрижку для длинношерстных пород, зато значительно защищает их от многих заболеваний. Однако вылизывание связано не только с чистотой и здоровьем, но и со снятием напряжения. Поскольку коты остро реагируют на любые события, справиться со стрессом им помогает вылизывание шерсти. Так что, если лишить животное этой возможности, оно может стать раздражительным, а в некоторых случаях даже умереть.",0
1. Обезьяны могут узнавать себя в зеркале,0
"2. Дельфины могут заниматься сексом ради удовольствия, а не продолжения рода.",0
"3. Собаки пьют воду сворачивая язык в форму ложки, но не вверх, а вниз.",0
4. Самые крупные в мире крокодилы - морские.,0
"5. Утконосы относятся к млекопитающим, хотя после их открытых ученые долго не знали к какому классу их отнести.",0
"6. Львы единственные кошачьи, живущие прайдами (группами).",0
"7. Обезьяны мужского пола с возрастом лысеют, так же, как и мужчины.",0
"8. Еноты очень любознательны и активны, а когда болеют практически не проявляют активности.",0
9. Гиены одновременно трусливые и нахальные.,0
10. Крокодилы физически не могут высунуть язык наружу.,0
"11. Обезьяны в среднем живут столько же, сколько и люди.",0
12. Кошки могут охотиться даже если они сыты.,0
13. Панды имеют по 6 пальцев на лапах.,0
14. Обезьяны очень социальные животные: они живут группами и испытывают потребность в общении и взаимодействии.,0
"15. Медведи достаточно молодой вид животного, они появились около 6 миллионов лет назад.",0
16. Многие крокодилы могут жить более 100 лет.,0
17. Обезьяны могут подолгу наблюдать за закатом любуясь им.,0
"18. Львы могут охотиться в одиночку, а могут и группой распределяя обязанности.",0
"19. Хоть обезьяны способны обучаться, у них нет речевого центра, поэтому их невозможно научить говорить.",0
20. Панда и белый медведь никогда не впадают в зимнюю спячку,0
21. Взрослых львов изгоняют из прайда для получения опыта выживания в одиночестве.,0
"22. Еноты достаточно ленивы, поэтому не строят себе норки, а заползают в чужие.",0
"23. Дельфины - млекопитающие, а не рыбы. Потому что питаются молоком и не мечут икру.",0
24. Львы живут в дикой природе в среднем 30 лет.,0
"25. Чем больше собака в размере, тем более спокойно ее сердцебиение.",0
26. Вой гиены похож на хохот.,0
"27. Дельфины используют около 14 000 звуков, что практически соответствует словарному запасу человека.",0
"28. Большинство домашних котов - близорукие, так как нет необходимости задействовать обостренное зрение.",0
"29. При своём размере тела, медведи очень подвижны и имеют хорошую реакцию.",0
30. Не зафиксировано ни одного случая нападения дельфина на человека.,0
31. Самки утконоса откладывают яйца.,0
32. Еноты не любят драться: им проще убежать или притвориться мертвым.,0
"33. У собак 1 700 вкусовых рецепторов, а у человека 9 000.",0
34. Леопарды стараются затащить добычу на дерево и только там ее съесть.,0
35. Детеныши гиен рождаются с открытыми глазами.,0
"36. Собаки ощущают запахи в 10 000 раз лучше, чем человек.",0
"37. Львы плохо переносят жару, поэтому предпочитают охотиться перед восходом солнца или на закате дня.",0
38. Собаки всегда воспринимают своего хозяина как вожака стаи.,0
39. Взрослый крокодил может за один раз съесть 100 кг еды.,0
40. Самцы утконоса ядовиты. Для человека их яд не смертельный.,0
41. Еноты часто используют хитрость в добывании пищи.,0
42. Коты по запаху определяют статус других котов.,0
43. У белых медведей под белой шерстью черная кожа.,0
44. Домашние коты всегда стремятся сохранить свою независимость.,0
45. Все новорожденные леопарды имеют голубой цвет глаз.,0
46. Летучие мыши спят вверх ногами.,0
47. Королевская кобра - самая крупная змея среди ядовитых змей.,0
48. Хвост кенгуру выдерживает вес всего тела этого животного.,0
49. Самое высокого животное в мире - жираф.,0
50. Бегемоты могут перекусить взрослого крокодила.,0
51. Козы могут выпрашивать еду у людей взглядом.,0
52. Зайцы не живут только в Австралии и Антарктиде.,0
53. Хомяки хорошо плавают благодаря щекам. Воздух в щеках они используют как поплавки.,0
"54. Летучие мыши чаще едят насекомых, чем мелких животных.",0
55. Бурундуки имеют привычку хранить еду во рту.,0
"56. Волк-вожак всегда идет впереди стаи, им может быть как самец, так и самка.",0
57. Лисы и собаки принадлежат к одному семейству - псовых.,0
"58. Королевская змея может есть других змей, даже ядовитых.",0
59. Хомяки роют сложные норы с множеством ходов и переходов для защиты от хищников.,0
"60. Летучие мыши едят фрукты и ягоды, их организм их легко и быстро усваивает.",0
61. Гекконы могут удерживать вес на лапах почти в 40 раз превышающий собственный.,0
"62. Свиньи чистоплотные животные, а купание в грязи позволяет избавиться от паразитов на коже.",0
63. При встречи многие змеи меряются хвостом.,0
"64. Сумка есть только у самки кенгуру, так как она нужна только для вынашивания детей.",0
"65. Зайцы много двигаются в течении дня, если они будут меньше двигаться, их костная ткань будет подвержена остеохондрозу.",0
"66. Среди волков намного важнее характер и храбрость, чем размер тела.",0
67. Хомяки предпочитают жить в одиночестве.,0
"68. Бурундук никогда не прячется от хищника в своей норе, чтобы не выдавать свое жилище.",0
