,texts,prediction,score
906,40. На озере плавало 5 уток и 4 гуся. Сколько птиц плавало на озере?,животные,0.5525030974147254
907,"41. Оля знает 10 загадок, а Юля на 2 загадки меньше. Сколько загадок знает Юля? ",литература,0.3059885865760036
908,"42. Брату 4 года, а сестре на 2 года больше. Сколько лет сестре?",литература,0.3298204532190776
911,"45. Таня написала в школе 7 строчек, а дома на 3 строчки меньше. Сколько строчек написала Таня дома?",музыка,0.41385399357097935
912,"46. Таня написала в школе 7 строчек, а дома 3 строчки. На сколько строчек меньше написала Таня дома, чем в школе?",музыка,0.4144991169545079
913,47.На стол поставили 3 глубоких тарелки и 4 мелких. Сколько всего тарелок поставили на стол?,музыка,0.35806702733239154
915,"    2. Бадма сделал из бумаги 8 самолетов, А Эрдни – в 3 раза больше. Сколько самолетов сделал Эрдни?",литература,0.3093189872027444
917,"    4. Адъян едет до Яшкуля 1 час, а до города Лагань – в 3 раза дольше. Сколько часов едет Адъян до города Лагань?",спорт,0.30403772781298766
920,"    7. По улице Мира 4 светофора, а по улице Клыкова – в 3 раза больше. Сколько светофоров по улице Клыкова?",литература,0.3035739780151924
922,"    9. Ангира прочитала 4 песни из эпоса «Джангар», а Мингиян – в 3 раза больше. Сколько песен из эпоса «Джангар» прочитал Мингиян?",литература,0.4445023931372141
923,"    10. В семье Бадмаевых 7 членов семьи, а в семье Саранговых – в 3 раза больше. Сколько членов семьи в семье Саранговых?",литература,0.31331547388851955
925,"    12. На экскурсию в заповедник «Черные земли» поехали 36 учеников, а на экскурсию по городу Шахмат – в 4 раза меньше. Сколько учеников поехало на экскурсию в город Шахмат?",спорт,0.3829534354683428
926,"    13. На игровой площадке играли 27 детей, а на спортивной площадке – в 3 раза меньше. Сколько детей играли на спортивной площадке?",спорт,0.5830907689697065
927,"    14. У Хонгора Савровича 9 ягнят курдючной породы овец, а ягнят мериносной породы овец – в 6 раз больше. Сколько ягнят мериносной породы овец?",животные,0.32907901809028334
928,"    15. Бабушка Ногала связала 5 пар носок, а бабушка Иджилина – в 6 раз больше. Сколько пар носок связала бабушка Иджилина?",животные,0.3269880639329492
934,"    1. В соревнованиях по стрельбе из лука Дунгар набрал 48 очков, что в 6 раз больше, чем Эрдем. Мерген набрал в 3 раза больше очков, чем Эрдем. Всего мальчики набрали 80 очков. Сколько очков набрал Мерген в соревнованиях по стрельбе из лука?",спорт,0.6112774457504104
936,    3. У Иляны 78 марок. Она наклеила в альбом по 9 марок на каждую из 5 страниц. Сколько марок осталось наклеить?,музыка,0.42834594573500145
943,"    10. Из 48 метров ткани сшили 8 одинаковых женских калмыцких платьев, а из 28 м",животные,0.30822337838076097
944,"    11. Альмина раскладывала книги в библиотеке. После того, как она на 7 полок поставила по 5 книг, осталось еще 27 книг. Сколько всего книг надо разложить Альмине?",литература,0.487271004244006
946,    13. Из четырех классов на соревнования по метанию аркана отправили по 7 человек. Награды получили 9 человек. Сколько человек не получили награды?,спорт,0.4817814607335337
951,    18. Периметр квадратной игровой площадки равен 32 м. Чему равна его сторона? Чему равна площадь этой площадки?,спорт,0.33213265148496657
953,"    20. Масса сазана, обитающего в Каспийском море, может достигать 12 кг. А масса карася из Чограйского водохранилища – в 6 раз меньше. Чему будет равна масса сазана и карася вместе?",животные,0.37904384554224224
954,"        1. Калмыцко-русский словарь / под ред. Б.Д. Муниева. Элиста, 1977.",музыка,0.31111717770154174
956,"        3. Узорова О.В., Нефедова Е.А. 2500 задач по математике. Москва, 1998.",литература,0.359980784748706
958,"        1.2. На одной тарелке 8 пончиков, а на другой на 3 пончика меньше. Сколько всего пончиков на двух тарелках?",музыка,0.41953562316217474
959,        1.3. В журнале «Весёлые картинки» Вера прочитала 8 загадок. Она уже отгадала 5. Сколько загадок осталось отгадать Вере?,литература,0.36589378559736285
964,"        1.8. Сестре 7 лет, а брату 10 лет. На сколько лет брат старше сестры?",литература,0.3446095601458575
965,"        1.9. На соревнованиях по лёгкой атлетике спортсмены завоевали 4 золотые медали, а серебряных – на 2 больше. Сколько всего медалей завоевали спортсмены?",спорт,0.7675522947525462
966,        1.10. Учитель физкультуры Приседайкин купил для школы 6 больших мячей и 7 маленьких. Сколько всего мячей купил учитель для школы?,спорт,0.5649622938475837
968,"        1.12. В кружке «Умелые руки» сначала было 10 человек, а к концу года стало на 6 человек больше. Сколько человек стало ходить в кружок в конце учебного года?",литература,0.30308655150048175
969,"        1.13. На празднике выступили ансамбль из 4 бабушек-хохотушек и хор дедушек-всеведушек. В хоре было на 10 человек больше, чем в ансамбле. Сколько человек было в хоре?",музыка,0.4431934353740583
970,"        1.14. Музыкант Гусля для своего оркестра купил 4 гитары, 7 балалаек и баяны. Баянов купил на 8 меньше, чем струнных инструментов. Сколько баянов купил Гусля?",музыка,0.4463353511525677
972,        1.16. В цирке выступали 4 большие собаки и столько же маленьких. Сколько всего собак выступало в цирке?,музыка,0.35275873515368383
973,"        1.17. У любознательного Читайкина в библиотеке на первой полке 11 книг, а на второй на 2 книги больше. Сколько книг на второй полке?",литература,0.4610520254099421
974,"        1.18. В букете 5 розовых гладиолусов и по 3 гладиолуса жёлтого и красного цвета. На сколько жёлтых и красных гладиолусов больше, чем розовых?",животные,0.3575243116839318
975,"        1.19. У кошки Мурки родилось 3 чёрных котёнка, что на 2 больше, чем рыжих. Сколько рыжих котят у кошки Мурки?",музыка,0.32840560863764334
983,"        1.27. У пчёлки 6 ног, а у рака на 4 больше. Сколько ног у рака? (Составьте задачи, обратные данной. Запишите их решение.)",животные,0.3102696811099651
985,"        1.29. У Лентяйкина 3 тетради в клетку, что на 5 меньше, чем в линейку. Сколько тетрадей в линейку у Лентяйкина? Сколько всего у него тетрадей?",музыка,0.33240092898408935
987,"        1.31. У Поночки 20 зайчиков и мишек. Сколько зайчиков у Поночки, если мишек 10? (Составьте задачи, обратные данной. Запишите их решение.)",музыка,0.363402549703971
989,"        1.33. Кролик посадил 5 грядок моркови, капусты – на 4 грядки больше, а редиски – на 2 грядки меньше. Сколько всего грядок посадил Кролик?",музыка,0.3780113493695722
992,"        1.36. За лето Чебурашка научился читать и прочитал 14 рассказов и сказок. На сколько больше Чебурашка прочитал рассказов, если он прочитал 6 сказок?",литература,0.40193146894926757
993,"        1.37. На аэродроме было 8 самолётов, из них 2 самолёта поднялись в воздух. Сколько самолётов осталось на аэродроме?  (Составьте задачи, обратные данной. Запишите их решение.)",музыка,0.31943970149362994
995,"        1.39. Герою сказочной повести Астрид Линдгрен – Малышу 8 лет, а его брату Боссе 15 лет. На сколько лет Боссе старше Малыша?",литература,0.33450006357776696
997,"        1.41. Мама нашла 16 белых грибов, а папа – 12 груздей. На сколько меньше грибов нашёл папа, чем мама?",животные,0.4131828209168616
1003,"        1.47. На двух полках 20 книг. На верхней полке на 6 книг больше, чем на нижней. Сколько книг было на каждой полке?",литература,0.3708272601134732
1004,"        1.48. Сестре 5 лет, брат на 4 года старше. Сколько лет брату?",литература,0.34347030768546305
1005,"        1.49. У Вовы 10 кроликов, а у Саши 8. Сколько кроликов у Вовы и у Саши вместе?",музыка,0.3457584114840643
1006,"        1.50. От куска ткани длиной 24 м отрезали сначала 6 м, а потом ещё 4 м. Сколько метров ткани осталось в куске?",животные,0.39001114077621785
1011,"        1.55. У Лены было 6 тетрадей в линейку, а в клетку – на 3 тетради больше. Сколько всего тетрадей было у Лены?",животные,0.30543696434079176
1023,"2.12. а) На лугу паслось 2 быка, а коров на 9 больше. Сколько животных паслось на лугу?",животные,0.3306238131175289
1035,"2.24. В первый день Стас прочитал 12 страниц, а во второй – на 4 страницы меньше. Сколько всего страниц прочитал Стас за два дня?",литература,0.32239950464317924
1037,"2.26. а) В первый день от пристани отплыли 15 кораблей, а во второй – на 8 кораблей больше. Сколько кораблей отплыло во второй день?",литература,0.30294200199801874
1039,"2.28. Билет в театр для взрослого стоит 48 руб., а для ребёнка – на 20 руб. дешевле. Сколько нужно заплатить денег в кассу, если в театр пойдут папа с сыном?",литература,0.31996919654724354
1040,"2.29. а) Золотая осень раскрасила листья клёна: в красный цвет – 45 листьев, а в жёлтый – на 15 листьев больше. Сколько разноцветных листьев на клёне?",животные,0.30744577016318275
1044,"2.33. а) Серёжа прочитал 24 страницы до обеда, а после обеда – на 13 страниц больше. Сколько страниц Серёжа прочитал за день?",литература,0.30668784613472444
1048,"3.2. Возле магазина стояло 25 машин. Вскоре уехало 10 машин, а к вечеру приехало 5. Сколько машин у магазина?",литература,0.3535286092495374
1050,3.4. У Белоснежки было два куска ткани длиной 19 м и 10 м. Из 20 м ткани она сшила гномам жилетки. Сколько метров ткани осталось у Белоснежки?,животные,0.35723462946051876
1051,"3.5. У Лунтика в одной коробке было 16 мячей, а в другой – 30. Для игры с друзьями он взял 20 мячей. Сколько мячей осталось в этих коробках?",спорт,0.8044205171482789
1055,"3.9. В школу привезли 75 л молока. В первый день детям дали 35 л, а во второй – 20 л. Сколько литров молока осталось в школе?",музыка,0.3233006600811964
1057,3.11. У Винни-Пуха было 15 кг мёда. Он съел 8 кг. Сколько килограммов мёда осталось у Винни-Пуха?,животные,0.35260989998634995
1060,"3.14. Нюша разложила на трёх тарелках 37 пирожков. С первой тарелки гости взяли 16 пирожков, со второй – 9. Сколько пирожков осталось у Нюши?",музыка,0.3270839001725826
1061,"3.15. В библиотеке у Знайки на одной полке стояло 32 книги, а на другой – 8. Знайка уже прочитал 20 книг. Сколько книг осталось ему прочитать?",литература,0.47291986598875435
1064,3.18. В палатке было 16 пар кроссовок и 14 пар ботинок. Продали 7 пар обуви. Сколько пар обуви осталось в палатке?,животные,0.3567322427894197
1065,"3.19. В подводной библиотеке принцессы Ариэль на первой полке было 9 книг, на второй 8. Друзья принцессы взяли почитать 11 книг. Сколько книг осталось в подводной библиотеке принцессе Ариэль?",литература,0.37509687680793125
1073,3.27. Фотограф городского журнала сделал 35 снимков. Из них в журнале опубликовали 6 снимков. Сколько снимков осталось без публикации?,литература,0.3204134990585076
1074,"3.28. Из бочки, в которую было налито 50 л воды, взяли 22 л воды для полива огорода. Сколько литров воды осталось в бочке?",животные,0.323147123990053
1078,3.32. У ёжика было 9 красных и 11 зелёных яблок. Из них 8 яблок он подарил кролику. Сколько яблок осталось у ёжика?,музыка,0.31509004339642954
1079,3.33. Света вырастила 15 красных роз и 11 белых. Она срезала 12 роз и подарила маме. Сколько роз осталось цвести в саду?,литература,0.30690238521468943
1080,"3.34. Бабушка купила 28 кг сахара. На приготовление джема у неё ушло 14 кг сахара, а на компот – 11 кг. Сколько килограммов сахара осталось?",животные,0.313067225223278
1085,"4.4. Высота кедра 16 м, а клёна на 11 м меньше. Какова высота клёна?",музыка,0.33164798989191946
1087,"4.6. Белому медведю в сутки нужно 12 кг пищи, а барсуку на 9 кг меньше. Сколько килограммов пищи съедают в сутки барсук и белый медведь вместе?",животные,0.41020539947326895
1089,"4.8. В цветочном магазине продавалось 24 розы, а ромашек – на 6 больше, чем роз. Сколько всего цветов продавалось в цветочном магазине?",литература,0.32983364355200534
1090,"4.9. На диске 40 русских песен, а иностранных на 10 больше. Сколько всего песен было на диске?",музыка,0.39431794764243766
1091,"4.10. В пруду зоопарка плавали 8 лебедей, 11 гусей, а уток – на 3 меньше, чем лебедей и гусей вместе. Сколько уток плавало в пруду?",животные,0.3513044665427446
1092,"4.11. Муха-цокотуха купила на базаре для гостей 30 синих тарелок, а зелёных – на 10 больше. Сколько всего тарелок купила Муха-цокотуха на базаре?",музыка,0.3111171209222389
1094,"4.13. В магазине продавалось 7 булочек с мясом, а с грибами – на 3 булочки больше. Вечером привезли булочек с творогом столько, сколько было булочек с мясом и грибами вместе. Сколько булочек с творогом привезли в магазин?",животные,0.3118584926321774
1095,"4.14. Две девочки измеряли длину дорожки с двух концов, идя навстречу друг другу. Одна девочка прошла до встречи 30 м, а другая – на 7 м меньше. Какова длина дорожки?",спорт,0.35585587437417315
1096,"4.15. Дима помог маме донести сумку с фруктами. Масса сумки 1 кг, а масса фруктов на 8 кг больше. Сколько килограммов нёс Дима?",животные,0.31662026711055175
1098,"4.17. В жмурки играли 8 девочек, а мальчиков на 5 меньше. Сколько всего детей играло в жмурки?",литература,0.33093457621306616
1099,"4.18. В букете 16 георгинов, а гладиолусов на 11 меньше. Сколько гладиолусов в букете? Сколько всего цветов в букете?",животные,0.3333834250018259
1103,"4.22. В кабинете зубного врача ученикам 2-а класса вырвали 12 молочных зубов, а ученикам 2-б класса – на 4 молочных зуба больше. Сколько всего молочных зубов вырвали ученикам двух классов, если известно, что один второклассник свой вырванный зуб забрал себе?",животные,0.39950384907976083
1105,"4.24. В книжном магазине в понедельник продали 26 сказок А.С.Пушкина, а во вторник – на 12 сказок меньше. Сколько сказок было продано во вторник?",литература,0.4321016341285916
1107,"4.26. Почтальон разнёс подписчикам 43 газеты, а журналов – на 22 штуки меньше, чем газет. Сколько журналов разнёс почтальон?",литература,0.31295052973661414
1108,"4.27. Оля прочитала 20 страниц, а Витя – на 12 страниц больше. Сколько страниц прочитали дети?",литература,0.3541607738411695
1109,"4.28. В магазине за день продали 20 взрослых портфелей, а детских – на 8 меньше. Сколько детских портфелей продали за день?",литература,0.324719538478496
1111,"4.30. У слона пульс 20 ударов в минуту, а у паука на 40 ударов в минуту больше. Какой пульс у паука?",спорт,0.31534316794386646
1113,"4.32. Один щенок весит 24 кг, другой – на 7 кг легче. Сколько килограммов весят оба щенка?",животные,0.32529138591070783
1114,"4.33. В доме отдыха 83 рабочих, а служащих на 23 человека меньше. Сколько служащих в доме отдыха?",литература,0.38130396965511254
1115,"4.34. Ежата и бельчата собрали 25 кг груздей на зиму, а рыжиков – на 15 кг больше. Сколько всего килограммов грибов собрали ежата и бельчата?",животные,0.3924157114225741
1120,"4.39. Для выставки ученики 2-а класса сделали 13 поделок, а ученики 2-б класса – на 7 поделок больше. Сколько всего поделок подготовили ученики двух классов?",животные,0.3201605979224608
1122,"4.41. В городе 40 банков, школ на 16 больше, а музеев на 30 меньше, чем школ. Сколько музеев в городе?",литература,0.3957279949084932
1123,"4.42. В лесу 32 белки, зайцев на 13 меньше, а росомах на 9 меньше, чем зайцев. Сколько росомах в лесу?",животные,0.3041788178884262
1124,"4.43. Из школы домой ушли 70 учеников. В школе осталось на 55 человек меньше, чем ушло. Сколько учеников было в школе?",спорт,0.31213946077816807
1130,"4.49. В лесу 27 белок, зайцев на 15 больше, ежей на 18 меньше, чем зайцев. Сколько ежей в лесу?",животные,0.3088886850478689
1132,"4.51. В порту 28 катеров, яхт на 6 больше, а лодок на 7 больше, чем яхт. Сколько лодок в порту?",спорт,0.36110034479674996
1133,"4.52. В танцевальную студию ходят 23 ученика из второго класса, а из третьего – на 5 учеников больше. Сколько всего учеников из второго и третьего классов ходит в танцевальную студию?",музыка,0.34418086886801086
1134,"4.53. В первой четверти в начальной школе было 65 «хорошистов», во второй четверти – на 27 «хорошистов» больше, чем в первой, а в третьей четверти – на 22 «хорошиста» меньше, чем во второй. Сколько учеников закончило без троек третью четверть?",музыка,0.3145812886285282
1136,4.55. Самыми крупными животными за всю историю Земли были динозавры. Одним из самых крупных динозавров считался суперзавр. Длина его тела была на 23 м больше длины тела 25-метрового диплодока. Какова длина самого крупного динозавра?,животные,0.7064880772026518
1138,"5.2. У Лунтика на тарелке было 18 персиков. Когда он угостил ими своих друзей, на тарелке осталось 3 персика. Сколько персиков Лунтик отдал своим друзьям?",музыка,0.31871615905505013
1141,"5.5. На поляне выросли 7 лисичек и 8 сыроежек. Когда пришёл ёжик и унёс несколько грибов, то на поляне осталось 6 грибов. Сколько грибов унёс ёжик?",животные,0.4042997000526438
1142,"5.6. Для отделки построенного дома для друзей Чебурашка и крокодил Гена купили 26 кусков обоев. Когда несколько кусков обоев наклеили, осталось 4 куска. Сколько кусков обоев наклеили?",животные,0.31800316628530595
1143,"5.7. В школьном шахматном турнире приняли участие 16 человек, из них 7 девочек. Сколько мальчиков приняло участие в шахматном турнире?",спорт,0.5618378580272635
1145,"5.9. В оранжерее росли 23 кактуса и 7 драцен. Когда несколько растений продали, в оранжерее осталось 20. Сколько растений продали?",животные,0.3967320104285102
1146,"5.10. В аэробусе находились 50 человек: 20 человек заняли салон первого класса, а остальные расположились в салоне второго класса. Сколько пассажиров в салоне второго класса?",животные,0.3237049071532688
1152,"5.16. На полке было 15 книг. Когда ещё несколько книг поставили на полку, их стало 28. Сколько книг поставили на полку?",литература,0.43323203212165223
1157,"5.21. Старик поймал неводом 25 окуней и 2 щуки. Когда старуха сварила уху, осталось 3 рыбы. Из скольких рыб старуха сварила уху?",животные,0.3306614366977442
1158,"5.22. В пруду Летнего сада плавали 23 гуся и 16 уток. Когда прилетело ещё несколько птиц, их стало 48. Сколько птиц прилетело?",животные,0.4190704278742597
1160,"5.24. Вес папы 75 кг. Когда он держит на руках щенка, то вместе они весят 78 кг. Сколько весит щенок?",животные,0.3071048029723726
1162,"5.26. В корзине Красной Шапочки 50 фруктов. Когда бабушка взяла из корзины несколько фруктов, там осталось 16 яблок и 14 груш. Сколько фруктов взяла бабушка из корзины Красной Шапочки?",спорт,0.31101330635724755
1166,"5.30. Пчела Майя, собирая нектар, с утра облетела 44 жёлтых и 18 синих цветов. После обеда она облетела ещё несколько цветов. К вечеру оказалось, что она побывала за день на 80 цветах. Сколько цветов облетела пчела Майя после обеда?",спорт,0.3341670997784558
1175,"5.39. На тарелке было 36 кусков хлеба. За обедом съели 14 кусков хлеба. Сколько кусков съели за ужином, если на тарелке осталось 3?",музыка,0.31095601633805076
1178,"5.42. В книжный отдел магазина поступило 90 экземпляров сказок Андерсена. За несколько дней большая часть книг была продана, и в книжном отделе осталось 12 экземпляров сказок. Сколько экземпляров книг было продано за эти несколько дней?",литература,0.4668393839448713
1180,"5.44. В классе учатся 28 детей. Сколько в классе девочек, если мальчиков 15?",животные,0.34397954939734393
1184,"5.50. Папа Светы – нумизмат. В его коллекции 68 монет: из них 13 монет привезены из Египта, 28 монет – из Индии, а остальные монеты – из России. Сколько российских монет у папы Светы?",музыка,0.3117251524692559
1186,"6.2. В первый день гномы прочитали 12 страниц волшебной книги, во второй – на 3 страницы больше, чем в первой, в третий – на 2 страницы меньше, чем во второй. Сколько всего страниц волшебной книги прочитали гномы за три дня?",литература,0.39430315512969083
1187,"6.3. Лунтик нарисовал 7 картинок, Кузя – на 2 картинки меньше, чем Лунтик, а Мила – на 3 картинки больше, чем Кузя. Сколько всего картинок нарисовали друзья?",литература,0.30033089931516715
1188,"6.4. Когда из школы увезли 12 компьютеров для ремонта, осталось 10 исправных компьютеров. Сколько всего компьютеров было в школе?",литература,0.37984182339205885
1190,"6.6. Катя читала энциклопедию. Она уже прочитала 30 страниц, до конца ей осталось прочитать ещё 28 страниц. Сколько всего страниц в энциклопедии?",литература,0.3841243715312755
1193,"6.9. На Земле 4 океана, а материков на 2 больше. Сколько всего океанов и материков на Земле? Если сможешь, напиши их названия.",животные,0.48735203671243216
1195,"6.11. Под индюшку-наседку положили 13 куриных яиц, а утиных – на 4 меньше. Сколько всего яиц положили под наседку?",животные,0.4430758637184042
1199,"6.15. На встречу с Белоснежкой прибежали 13 медвежат, 14 белок, а зайчат – столько, сколько медвежат и белок вместе. Сколько зайчат встретилось с Белоснежкой?",животные,0.3077004008937449
1200,"6.16. Две книги стоят 47 руб., одна из них – 30 руб. Сколько стоит вторая книга?",литература,0.46132872400605307
1203,"6.19. Саша помогал маме и вымыл 8 тарелок, 8 вилок, 8 кружек и 8 чайных ложек. Сколько всего предметов вымыл Саша?",музыка,0.317199332416149
1205,"6.21. В первый день учёный кот рассказал 8 сказок, во второй – 3 сказки, а в третий день – столько, сколько в первый и второй вместе. Сколько сказок рассказал учёный кот в третий день?",литература,0.38863707789687346
1206,"6.22. У маленькой разбойницы в одной клетке 7 попугаев, во второй на 3 больше, а в третьей столько, сколько в первой и второй вместе. Сколько попугаев держит маленькая разбойница в третьей клетке?",животные,0.5418999040207676
1207,"6.23. Чтобы найти пиратский клад, надо пройти от самого дуба 12 шагов на север, потом 5 шагов на юг, потом ещё 4 шага на север и ещё 11 шагов на юг. Узнай, где зарыт пиратский клад.",животные,0.304492434645617
1208,"6.24. В книге стихи занимают 8 страниц, сказки – 9 страниц, а рассказы – столько, сколько стихи и сказки вместе. Сколько страниц занимают рассказы и сказки?",литература,0.6413288973320547
1210,"6.26. Когда ученик решил 6 примеров, ему осталось решить ещё 13. Сколько всего примеров должен решить ученик?",спорт,0.3189322956579433
1214,"6.30. Звездочёт увидел в небе 34 красных звезды, 15 синих, а голубых – столько, сколько синих и красных вместе. Сколько голубых звёзд увидел звездочёт?",животные,0.3256446225346661
1215,"6.31. Золушка вымыла 12 тарелок, 25 чашек, а ложек – столько, сколько тарелок и чашек вместе. Сколько ложек вымыла Золушка?",музыка,0.3407298065215921
1217,"6.33. В театр на премьеру детского спектакля пришли 34 женщины, 45 мужчин, а детей столько, сколько женщин и мужчин вместе. Сколько детей было в театре?",спорт,0.34915235182007287
1218,"6.34. На полке Трубадура 32 кассеты с новыми песнями, а со старыми песнями на 18 кассет больше. Сколько всего кассет на полке Трубадура?",музыка,0.34864448291297406
1222,"6.38. Слону в зоологическом парке дают в сутки 28 кг картофеля, а моркови – на 19 кг меньше. Сколько килограммов картофеля и моркови съедает слон за один день?",животные,0.3312731910317591
1223,"6.39. На службе морского царя состояли 15 морских коньков, 18 ершей, а осьминогов столько, сколько морских коньков и ершей вместе. Сколько осьминогов служило у морского царя?",животные,0.318239877849675
1226,"6.42. Выставку в музее посетили 35 женщин, 18 мужчин и 16 детей. Сколько всего человек посетило выставку?",спорт,0.42541436084100764
1227,"6.43. Для создания мультфильма художники-мультипликаторы нарисовали 12 столов, 25 шкафов, а стульев – столько, сколько столов и шкафов вместе. Сколько стульев нарисовали художники-мультипликаторы?",литература,0.30741050899264616
1228,"6.44. Боцман Рома во время морского путешествия испытал 12 яхт, 20 катеров, а лодок – столько, сколько яхт и катеров вместе. Сколько лодок? Сколько всего яхт, катеров и лодок испытал боцман Рома?",спорт,0.3205227515093851
1233,"6.49. В первой книге 70 страниц, во второй на 45 страниц меньше, а в третьей столько, сколько в первой и во второй вместе. Сколько страниц в третьей книге?",литература,0.44110761977718105
1234,"6.50. В зоомагазине в одном аквариуме плавают 32 рыбки, во втором – 40, а в третьем – на 20 рыбок меньше, чем в первом и во втором вместе. Сколько рыбок в третьем аквариуме?",животные,0.33207777194786775
1235,"6.51. В одной книге 46 страниц, во второй на 16 страниц меньше, а в третьей столько, сколько в первой и во второй вместе. Сколько страниц в третьей книге?",литература,0.44110761977718105
1236,"6.52. Сколько учеников во вторых классах, если во 2-а 28 учеников, во 2-б 25 учеников, а во 2-в 26 учеников?",животные,0.5678742320140951
1238,"6.54. После футбольного матча между дворовыми командами жильцы пятиэтажного дома недосчитались стёкол в своих окнах. На первом этаже были разбиты 12 стёкол, на втором – 15, на третьем – 17, на четвёртом – 22, а на пятом – 18 стёкол. Сколько всего стёкол придётся вставлять жильцам пятиэтажного дома?",спорт,0.4348108032506842
1239,6.55. Во вторых классах 37 девочек и 42 мальчика. Сколько учеников во вторых классах?,животные,0.47204894390158214
1242,"6.60. Выкармливание птенцов – один из самых тяжёлых моментов в жизни птиц. Мухоловки за один день принесли своему птенцу 44 бабочки, 1 жука, 5 мух и 8 стрекоз. Сколько всего насекомых принесли птицы в этот день?",животные,0.6089990917280044
1243,"7.1. Длина красной ленты 9 см, а длина жёлтой ленты 3 см. На сколько красная лента длиннее жёлтой?",животные,0.43383760242648384
1244,"7.2. На тарелке Громозеки 43 банана и 30 киви. На сколько меньше киви на тарелке, чем бананов?",музыка,0.33093827032861567
1246,"7.4. Рост Илюши 99 см, а рост Ксюши 87 см. На сколько сантиметров Ксюша ниже Илюши? На сколько сантиметров Илюша выше Ксюши?",животные,0.3222663410979616
1248,"7.6. Сыну 9 лет, а отцу 35 лет. На сколько лет отец старше сына?",спорт,0.3396295870981415
1251,"7.9. На юге нашей страны 22 июня самый длинный день – 18 ч, а ночь длится всего 6 ч. На сколько часов день длиннее ночи?",литература,0.34823360519307667
1252,"7.10. На юге нашей страны 22 декабря самая длинная ночь – 17 ч, а день длится всего 7 ч. На сколько часов день короче ночи?",литература,0.35874564608931353
1253,"7.11. Курице нужно на год 36 кг зерна, а гусю 48 кг. На сколько килограммов зерна гусь съедает больше курицы?",животные,0.3244797520042066
1254,"7.12. Гусю нужно на год 48 кг зерна, а утке 62 кг. На сколько килограммов зерна гусь съедает меньше утки?",животные,0.3285491163476288
1256,"7.14. Ястреб живёт 30 лет, а лошадь – 40. На сколько лет лошадь живёт дольше ястреба?",животные,0.327476286298139
1257,"7.15. У собаки 42 зуба, а у кошки 30 зубов. На сколько больше зубов у собаки, чем у кошки?",музыка,0.3518278258049886
1258,"7.16. Шаг мужчины 75 см, а шаг мальчика 50 см. На сколько сантиметров шаг мальчика короче шага мужчины?",спорт,0.32836857299854044
1261,"7.19. Петя Балаболкин весит 36 кг, а Вася Тараторкин – 29 кг. На сколько килограммов Тараторкин легче Балаболкина?",животные,0.3007655099373994
1262,"7.20. Длина тела ужа 100 см, а длина медянки 65 см. На сколько сантиметров медянка короче ужа?",животные,0.5813948265540423
1264,"7.22. Высота девятиэтажного дома 30 м, а пятиэтажного – 16 м. На сколько метров пятиэтажный дом ниже, чем девятиэтажный?",спорт,0.3037713605319399
1265,"7.23. Длина хвоста гепарда 75 см, длина хвоста домашней кошки 15 см, на сколько сантиметров хвост домашней кошки короче, чем хвост гепарда?",животные,0.3909679071224249
1267,"7.25. В русском алфавите 33 буквы, а в арабском – 28 букв. На сколько букв в русском алфавите больше, чем в арабском?",музыка,0.4174649050405417
1268,"7.26. Бабушка весит 75 кг, а внучка – 52 кг. На сколько килограммов бабушка весит больше внучки?",животные,0.32108496415738563
1269,"7.27. Самый маленький лесной хищник – ласка – имеет наибольшую длину тела 28 см, а горностай – 38 см. На сколько сантиметров ласка меньше, чем горностай?",животные,0.4857554929880709
1270,"7.28. Один из самых крупных грызунов – бобр. Он достигает в длину вместе с хвостом 1 м, а ондатра – 36 см. На сколько длина бобра больше, чем длина ондатры?",животные,0.45053651606596706
